ID_RA;ANO;COD_NATUREZA;MES;QUANTIDADE
11;2020;8;11;3
11;2020;8;12;0
11;2020;4;1;0
11;2020;4;2;1
11;2020;4;3;0
11;2020;4;4;0
11;2020;4;5;0
11;2020;4;6;1
11;2020;4;7;2
11;2020;4;8;3
11;2020;4;9;0
11;2020;4;10;3
11;2020;4;11;5
11;2020;4;12;2
11;2020;31;1;3
11;2020;31;2;1
11;2020;31;3;7
11;2020;31;4;0
11;2020;31;5;1
11;2020;31;6;3
11;2020;31;7;3
11;2020;31;8;5
11;2020;31;9;2
11;2020;31;10;2
11;2020;31;11;4
11;2020;31;12;3
11;2020;6;1;0
11;2020;6;2;1
11;2020;6;3;2
11;2020;6;4;1
11;2020;6;5;0
11;2020;6;6;0
11;2020;6;7;1
11;2020;6;8;1
11;2020;6;9;1
11;2020;6;10;0
11;2020;6;11;0
11;2020;6;12;1
11;2020;13;1;6
11;2020;13;2;5
11;2020;13;3;1
11;2020;13;4;1
11;2020;13;5;4
11;2020;13;6;3
11;2020;13;7;2
11;2020;13;8;5
11;2020;13;9;2
11;2020;13;10;7
11;2020;13;11;2
11;2020;13;12;7
11;2020;19;1;1
11;2020;19;2;0
11;2020;19;3;0
11;2020;19;4;0
11;2020;19;5;0
11;2020;19;6;0
11;2020;19;7;1
11;2020;19;8;0
11;2020;19;9;2
11;2020;19;10;0
11;2020;19;11;0
11;2020;19;12;1
11;2020;11;1;2
11;2020;11;2;2
11;2020;11;3;3
11;2020;11;4;7
11;2020;11;5;4
11;2020;11;6;7
11;2020;11;7;13
11;2020;11;8;10
11;2020;11;9;13
11;2020;11;10;9
11;2020;11;11;8
11;2020;11;12;7
11;2020;32;1;6
11;2020;32;2;4
11;2020;32;3;4
11;2020;32;4;6
11;2020;32;5;7
11;2020;32;6;13
11;2020;32;7;11
11;2020;32;8;11
11;2020;32;9;15
11;2020;32;10;11
11;2020;32;11;8
11;2020;32;12;11
11;2021;1;1;2
11;2021;1;2;2
11;2021;1;3;5
11;2021;1;4;1
11;2021;1;5;2
11;2021;1;6;1
11;2021;1;7;0
11;2021;1;8;4
11;2021;1;9;1
11;2021;1;10;1
11;2021;1;11;0
11;2021;1;12;2
11;2021;2;1;4
11;2021;2;2;2
11;2021;2;3;2
11;2021;2;4;3
11;2021;2;5;2
11;2021;2;6;2
11;2021;2;7;1
11;2021;2;8;3
11;2021;2;9;0
11;2021;2;10;1
11;2021;2;11;3
11;2021;2;12;1
11;2021;23;1;6
11;2021;23;2;13
11;2021;23;3;8
11;2021;23;4;8
11;2021;23;5;11
11;2021;23;6;4
11;2021;23;7;4
11;2021;23;8;3
11;2021;23;9;6
11;2021;23;10;4
11;2021;23;11;6
11;2021;23;12;3
11;2021;7;1;2
11;2021;7;2;1
11;2021;7;3;2
11;2021;7;4;0
11;2021;7;5;1
11;2021;7;6;0
11;2021;7;7;1
11;2021;7;8;1
11;2021;7;9;1
11;2021;7;10;0
11;2021;7;11;2
11;2021;7;12;1
11;2021;27;1;0
11;2021;27;2;0
11;2021;27;3;0
11;2021;27;4;1
11;2021;27;5;0
11;2021;27;6;0
11;2021;27;7;0
11;2021;27;8;0
11;2021;27;9;0
11;2021;27;10;1
11;2021;27;11;0
11;2021;27;12;0
11;2021;28;1;0
11;2021;28;2;0
11;2021;28;3;0
11;2021;28;4;0
11;2021;28;5;0
11;2021;28;6;0
11;2021;28;7;0
11;2021;28;8;0
11;2021;28;9;0
11;2021;28;10;0
11;2021;28;11;0
11;2021;28;12;0
11;2021;29;1;5
11;2021;29;2;5
11;2021;29;3;4
11;2021;29;4;4
11;2021;29;5;3
11;2021;29;6;6
11;2021;29;7;3
11;2021;29;8;2
11;2021;29;9;3
11;2021;29;10;6
11;2021;29;11;3
11;2021;29;12;6
11;2021;30;1;9
11;2021;30;2;1
11;2021;30;3;3
11;2021;30;4;2
11;2021;30;5;0
11;2021;30;6;2
11;2021;30;7;1
11;2021;30;8;1
11;2021;30;9;3
11;2021;30;10;3
11;2021;30;11;0
11;2021;30;12;3
11;2021;3;1;32
11;2021;3;2;37
11;2021;3;3;38
11;2021;3;4;37
11;2021;3;5;56
11;2021;3;6;18
11;2021;3;7;25
11;2021;3;8;35
11;2021;3;9;40
11;2021;3;10;54
11;2021;3;11;67
11;2021;3;12;45
11;2021;8;1;4
11;2021;8;2;4
11;2021;8;3;4
11;2021;8;4;1
11;2021;8;5;2
11;2021;8;6;2
11;2021;8;7;3
11;2021;8;8;2
11;2021;8;9;3
11;2021;8;10;3
11;2021;8;11;1
11;2021;8;12;2
11;2021;4;1;1
11;2021;4;2;1
11;2021;4;3;0
11;2021;4;4;1
11;2021;4;5;0
11;2021;4;6;3
11;2021;4;7;3
11;2021;4;8;2
11;2021;4;9;0
11;2021;4;10;3
11;2021;4;11;1
11;2021;4;12;0
11;2021;31;1;4
11;2021;31;2;4
11;2021;31;3;2
11;2021;31;4;4
11;2021;31;5;2
11;2021;31;6;0
11;2021;31;7;2
11;2021;31;8;0
11;2021;31;9;3
11;2021;31;10;5
11;2021;31;11;4
11;2021;31;12;1
11;2021;6;1;1
11;2021;6;2;0
11;2021;6;3;1
11;2021;6;4;2
11;2021;6;5;0
11;2021;6;6;2
11;2021;6;7;1
11;2021;6;8;0
11;2021;6;9;1
11;2021;6;10;1
11;2021;6;11;2
11;2021;6;12;1
11;2021;13;1;2
11;2021;13;2;2
11;2021;13;3;6
11;2021;13;4;2
11;2021;13;5;4
11;2021;13;6;1
11;2021;13;7;4
11;2021;13;8;4
11;2021;13;9;3
11;2021;13;10;6
11;2021;13;11;1
11;2021;13;12;1
11;2021;19;1;3
11;2021;19;2;0
11;2021;19;3;0
11;2021;19;4;0
11;2021;19;5;0
11;2021;19;6;3
11;2021;19;7;0
11;2021;19;8;0
11;2021;19;9;0
11;2021;19;10;0
11;2021;19;11;1
11;2021;19;12;0
11;2021;11;1;12
11;2021;11;2;8
11;2021;11;3;12
11;2021;11;4;5
11;2021;11;5;10
11;2021;11;6;5
11;2021;11;7;5
11;2021;11;8;7
11;2021;11;9;6
11;2021;11;10;9
11;2021;11;11;7
11;2021;11;12;3
11;2021;32;1;9
11;2021;32;2;10
11;2021;32;3;7
11;2021;32;4;3
11;2021;32;5;0
11;2021;32;6;5
11;2021;32;7;9
11;2021;32;8;5
11;2021;32;9;3
11;2021;32;10;10
11;2021;32;11;4
11;2021;32;12;4
11;2022;1;1;3
11;2022;1;2;3
11;2022;1;3;0
11;2022;1;4;3
11;2022;1;5;2
11;2022;1;6;1
11;2022;1;7;2
11;2022;1;8;3
11;2022;1;9;3
11;2022;1;10;4
11;2022;1;11;3
11;2022;1;12;1
11;2022;2;1;1
11;2022;2;2;2
11;2022;2;3;3
11;2022;2;4;3
11;2022;2;5;1
11;2022;2;6;1
11;2022;2;7;1
11;2022;2;8;3
11;2022;2;9;2
11;2022;2;10;4
11;2022;2;11;0
11;2022;2;12;2
11;2022;23;1;6
11;2022;23;2;3
11;2022;23;3;5
11;2022;23;4;4
11;2022;23;5;2
11;2022;23;6;3
11;2022;23;7;1
11;2022;23;8;4
11;2022;23;9;4
11;2022;23;10;5
11;2022;23;11;2
11;2022;23;12;10
11;2022;7;1;0
11;2022;7;2;2
11;2022;7;3;1
11;2022;7;4;0
11;2022;7;5;0
11;2022;7;6;0
11;2022;7;7;2
11;2022;7;8;1
11;2022;7;9;3
11;2022;7;10;0
11;2022;7;11;1
11;2022;7;12;0
11;2022;27;1;0
11;2022;27;2;0
11;2022;27;3;0
11;2022;27;4;0
11;2022;27;5;0
11;2022;27;6;0
11;2022;27;7;0
11;2022;27;8;0
11;2022;27;9;0
11;2022;27;10;0
11;2022;27;11;0
11;2022;27;12;0
11;2022;28;1;0
11;2022;28;2;0
11;2022;28;3;0
11;2022;28;4;0
11;2022;28;5;0
11;2022;28;6;0
11;2022;28;7;0
11;2022;28;8;0
11;2022;28;9;0
11;2022;28;10;0
11;2022;28;11;0
11;2022;28;12;0
11;2022;29;1;4
11;2022;29;2;7
11;2022;29;3;6
11;2022;29;4;4
11;2022;29;5;2
11;2022;29;6;5
11;2022;29;7;4
11;2022;29;8;2
11;2022;29;9;5
11;2022;29;10;7
11;2022;29;11;6
11;2022;29;12;3
11;2022;30;1;1
11;2022;30;2;6
11;2022;30;3;1
11;2022;30;4;1
11;2022;30;5;3
11;2022;30;6;4
11;2022;30;7;1
11;2022;30;8;3
11;2022;30;9;1
11;2022;30;10;5
11;2022;30;11;3
11;2022;30;12;1
11;2022;3;1;48
11;2022;3;2;70
11;2022;3;3;60
11;2022;3;4;47
11;2022;3;5;68
11;2022;3;6;48
11;2022;3;7;21
11;2022;3;8;31
11;2022;3;9;26
11;2022;3;10;62
11;2022;3;11;37
11;2022;3;12;34
11;2022;8;1;2
11;2022;8;2;3
11;2022;8;3;1
11;2022;8;4;5
11;2022;8;5;3
11;2022;8;6;0
11;2022;8;7;3
11;2022;8;8;1
11;2022;8;9;1
11;2022;8;10;4
11;2022;8;11;4
11;2022;8;12;4
11;2022;4;1;0
11;2022;4;2;2
11;2022;4;3;0
11;2022;4;4;1
11;2022;4;5;0
11;2022;4;6;2
11;2022;4;7;0
11;2022;4;8;0
11;2022;4;9;1
11;2022;4;10;0
11;2022;4;11;0
11;2022;4;12;0
11;2022;31;1;1
11;2022;31;2;1
11;2022;31;3;0
11;2022;31;4;4
11;2022;31;5;5
11;2022;31;6;4
11;2022;31;7;0
11;2022;31;8;1
11;2022;31;9;2
11;2022;31;10;0
11;2022;31;11;2
11;2022;31;12;2
11;2022;6;1;0
11;2022;6;2;1
11;2022;6;3;0
11;2022;6;4;0
11;2022;6;5;0
11;2022;6;6;0
11;2022;6;7;0
11;2022;6;8;0
11;2022;6;9;2
11;2022;6;10;1
11;2022;6;11;1
11;2022;6;12;2
11;2022;13;1;0
11;2022;13;2;2
11;2022;13;3;0
11;2022;13;4;4
11;2022;13;5;2
11;2022;13;6;1
11;2022;13;7;1
11;2022;13;8;2
11;2022;13;9;3
11;2022;13;10;4
11;2022;13;11;2
11;2022;13;12;1
11;2022;19;1;0
11;2022;19;2;2
11;2022;19;3;0
11;2022;19;4;0
11;2022;19;5;0
11;2022;19;6;2
11;2022;19;7;1
11;2022;19;8;0
11;2022;19;9;0
11;2022;19;10;1
11;2022;19;11;0
11;2022;19;12;0
11;2022;11;1;2
11;2022;11;2;4
11;2022;11;3;6
11;2022;11;4;2
11;2022;11;5;3
11;2022;11;6;4
11;2022;11;7;5
11;2022;11;8;10
11;2022;11;9;3
11;2022;11;10;3
11;2022;11;11;5
11;2022;11;12;5
11;2022;32;1;4
11;2022;32;2;6
11;2022;32;3;9
11;2022;32;4;4
11;2022;32;5;6
11;2022;32;6;6
11;2022;32;7;5
11;2022;32;8;8
11;2022;32;9;4
11;2022;32;10;1
11;2022;32;11;8
11;2022;32;12;12
11;2023;1;1;2
11;2023;1;2;2
11;2023;1;3;3
11;2023;1;4;1
11;2023;1;5;3
11;2023;1;6;5
11;2023;1;7;5
11;2023;1;8;5
11;2023;1;9;2
11;2023;1;10;1
11;2023;1;11;0
11;2023;1;12;2
11;2023;2;1;3
11;2023;2;2;1
11;2023;2;3;3
11;2023;2;4;2
11;2023;2;5;1
11;2023;2;6;1
11;2023;2;7;2
11;2023;2;8;2
11;2023;2;9;0
11;2023;2;10;1
11;2023;2;11;1
11;2023;2;12;1
11;2023;23;1;5
11;2023;23;2;3
11;2023;23;3;4
11;2023;23;4;1
11;2023;23;5;4
11;2023;23;6;6
11;2023;23;7;3
11;2023;23;8;1
11;2023;23;9;6
11;2023;23;10;2
11;2023;23;11;0
11;2023;23;12;2
11;2023;7;1;3
11;2023;7;2;2
11;2023;7;3;1
11;2023;7;4;1
11;2023;7;5;0
11;2023;7;6;1
11;2023;7;7;0
11;2023;7;8;2
11;2023;7;9;1
11;2023;7;10;1
11;2023;7;11;0
11;2023;7;12;1
11;2023;27;1;1
11;2023;27;2;0
11;2023;27;3;0
11;2023;27;4;0
11;2023;27;5;0
11;2023;27;6;0
11;2023;27;7;0
11;2023;27;8;0
11;2023;27;9;0
11;2023;27;10;0
11;2023;27;11;0
11;2023;27;12;0
11;2023;28;1;0
11;2023;28;2;0
11;2023;28;3;0
11;2023;28;4;0
11;2023;28;5;0
11;2023;28;6;0
11;2023;28;7;0
11;2023;28;8;0
11;2023;28;9;0
11;2023;28;10;0
11;2023;28;11;0
11;2023;28;12;0
11;2023;29;1;11
11;2023;29;2;8
11;2023;29;3;5
11;2023;29;4;9
11;2023;29;5;6
11;2023;29;6;2
11;2023;29;7;3
11;2023;29;8;4
11;2023;29;9;1
11;2023;29;10;4
11;2023;29;11;4
11;2023;29;12;3
11;2023;30;1;4
11;2023;30;2;3
11;2023;30;3;5
11;2023;30;4;3
11;2023;30;5;1
11;2023;30;6;2
11;2023;30;7;0
11;2023;30;8;2
11;2023;30;9;2
11;2023;30;10;0
11;2023;30;11;4
11;2023;30;12;2
11;2023;3;1;35
11;2023;3;2;33
11;2023;3;3;40
11;2023;3;4;18
11;2023;3;5;21
11;2023;3;6;24
11;2023;3;7;18
11;2023;3;8;36
11;2023;3;9;18
11;2023;3;10;22
11;2023;3;11;24
11;2023;3;12;19
11;2023;8;1;5
11;2023;8;2;0
11;2023;8;3;4
11;2023;8;4;2
11;2023;8;5;4
11;2023;8;6;0
11;2023;8;7;1
11;2023;8;8;1
11;2023;8;9;1
11;2023;8;10;1
11;2023;8;11;1
11;2023;8;12;0
11;2023;4;1;1
11;2023;4;2;0
11;2023;4;3;0
11;2023;4;4;0
11;2023;4;5;1
11;2023;4;6;1
11;2023;4;7;1
11;2023;4;8;0
11;2023;4;9;0
11;2023;4;10;2
11;2023;4;11;1
11;2023;4;12;0
11;2023;31;1;1
11;2023;31;2;2
11;2023;31;3;1
11;2023;31;4;1
11;2023;31;5;0
11;2023;31;6;2
11;2023;31;7;3
11;2023;31;8;2
11;2023;31;9;1
11;2023;31;10;0
11;2023;31;11;1
11;2023;31;12;3
11;2023;6;1;4
11;2023;6;2;1
11;2023;6;3;1
11;2023;6;4;1
11;2023;6;5;1
11;2023;6;6;0
11;2023;6;7;2
11;2023;6;8;1
11;2023;6;9;2
11;2023;6;10;0
11;2023;6;11;0
11;2023;6;12;1
11;2023;13;1;2
11;2023;13;2;3
11;2023;13;3;4
11;2023;13;4;2
11;2023;13;5;1
11;2023;13;6;2
11;2023;13;7;1
11;2023;13;8;0
11;2023;13;9;3
11;2023;13;10;3
11;2023;13;11;2
11;2023;13;12;2
11;2023;19;1;0
11;2023;19;2;0
11;2023;19;3;1
11;2023;19;4;0
11;2023;19;5;0
11;2023;19;6;0
11;2023;19;7;0
11;2023;19;8;0
11;2023;19;9;1
11;2023;19;10;0
11;2023;19;11;0
11;2023;19;12;0
11;2023;11;1;8
11;2023;11;2;1
11;2023;11;3;4
11;2023;11;4;6
11;2023;11;5;9
11;2023;11;6;2
11;2023;11;7;7
11;2023;11;8;14
11;2023;11;9;4
11;2023;11;10;5
11;2023;11;11;4
11;2023;11;12;3
11;2023;32;1;4
11;2023;32;2;9
11;2023;32;3;4
11;2023;32;4;3
11;2023;32;5;7
11;2023;32;6;6
11;2023;32;7;4
11;2023;32;8;6
11;2023;32;9;6
11;2023;32;10;7
11;2023;32;11;4
11;2023;32;12;3
11;2024;1;1;4
11;2024;1;2;5
11;2024;1;3;1
11;2024;1;4;3
11;2024;1;5;6
11;2024;1;6;3
11;2024;1;7;3
11;2024;1;8;1
11;2024;1;9;1
11;2024;1;10;3
11;2024;1;11;3
11;2024;1;12;1
11;2024;2;1;3
11;2024;2;2;5
11;2024;2;3;6
11;2024;2;4;6
11;2024;2;5;3
11;2024;2;6;3
11;2024;2;7;4
11;2024;2;8;3
11;2024;2;9;5
11;2024;2;10;3
11;2024;2;11;1
11;2024;2;12;1
11;2024;23;1;2
11;2024;23;2;2
11;2024;23;3;3
11;2024;23;4;4
11;2024;23;5;4
11;2024;23;6;0
11;2024;23;7;2
11;2024;23;8;3
11;2024;23;9;6
11;2024;23;10;6
11;2024;23;11;3
11;2024;23;12;3
11;2024;7;1;1
11;2024;7;2;0
11;2024;7;3;0
11;2024;7;4;1
11;2024;7;5;2
11;2024;7;6;2
11;2024;7;7;1
11;2024;7;8;1
11;2024;7;9;1
11;2024;7;10;0
11;2024;7;11;0
11;2024;7;12;1
11;2024;27;1;0
11;2024;27;2;0
11;2024;27;3;0
11;2024;27;4;0
11;2024;27;5;0
11;2024;27;6;0
11;2024;27;7;1
11;2024;27;8;0
11;2024;27;9;0
11;2024;27;10;0
11;2024;27;11;0
11;2024;27;12;0
11;2024;28;1;0
11;2024;28;2;0
11;2024;28;3;0
11;2024;28;4;0
11;2024;28;5;0
11;2024;28;6;0
11;2024;28;7;0
11;2024;28;8;0
11;2024;28;9;0
11;2024;28;10;0
11;2024;28;11;0
11;2024;28;12;0
11;2024;29;1;3
11;2024;29;2;3
11;2024;29;3;3
11;2024;29;4;4
11;2024;29;5;6
11;2024;29;6;4
11;2024;29;7;7
11;2024;29;8;3
11;2024;29;9;5
11;2024;29;10;6
11;2024;29;11;4
11;2024;29;12;5
11;2024;30;1;5
11;2024;30;2;2
11;2024;30;3;2
11;2024;30;4;2
11;2024;30;5;3
11;2024;30;6;6
11;2024;30;7;4
11;2024;30;8;4
11;2024;30;9;2
11;2024;30;10;4
11;2024;30;11;1
11;2024;30;12;2
11;2024;3;1;21
11;2024;3;2;33
11;2024;3;3;31
11;2024;3;4;35
11;2024;3;5;46
11;2024;3;6;22
11;2024;3;7;26
11;2024;3;8;33
11;2024;3;9;28
11;2024;3;10;25
11;2024;3;11;22
11;2024;3;12;22
11;2024;8;1;2
11;2024;8;2;2
11;2024;8;3;2
11;2024;8;4;3
11;2024;8;5;4
11;2024;8;6;0
11;2024;8;7;3
11;2024;8;8;2
11;2024;8;9;1
11;2024;8;10;3
11;2024;8;11;2
11;2024;8;12;3
11;2024;4;1;0
11;2024;4;2;0
11;2024;4;3;0
11;2024;4;4;1
11;2024;4;5;0
11;2024;4;6;2
11;2024;4;7;1
11;2024;4;8;0
11;2024;4;9;0
11;2024;4;10;0
11;2024;4;11;0
11;2024;4;12;0
11;2024;31;1;1
11;2024;31;2;1
11;2024;31;3;3
11;2024;31;4;0
11;2024;31;5;0
11;2024;31;6;0
11;2024;31;7;1
11;2024;31;8;0
11;2024;31;9;1
11;2024;31;10;1
11;2024;31;11;0
11;2024;31;12;1
11;2024;6;1;1
11;2024;6;2;2
11;2024;6;3;1
11;2024;6;4;1
11;2024;6;5;1
11;2024;6;6;0
11;2024;6;7;0
11;2024;6;8;2
11;2024;6;9;1
11;2024;6;10;0
11;2024;6;11;1
11;2024;6;12;0
11;2024;13;1;2
11;2024;13;2;5
11;2024;13;3;1
11;2024;13;4;5
11;2024;13;5;0
11;2024;13;6;3
11;2024;13;7;2
11;2024;13;8;4
11;2024;13;9;3
11;2024;13;10;5
11;2024;13;11;1
11;2024;13;12;1
11;2024;19;1;0
11;2024;19;2;0
11;2024;19;3;0
11;2024;19;4;0
11;2024;19;5;0
11;2024;19;6;2
11;2024;19;7;0
11;2024;19;8;0
11;2024;19;9;0
11;2024;19;10;0
11;2024;19;11;2
11;2024;19;12;0
11;2024;11;1;9
11;2024;11;2;5
11;2024;11;3;4
11;2024;11;4;4
11;2024;11;5;3
11;2024;11;6;5
11;2024;11;7;14
11;2024;11;8;13
11;2024;11;9;5
11;2024;11;10;8
11;2024;11;11;3
11;2024;11;12;6
11;2024;32;1;6
11;2024;32;2;3
11;2024;32;3;7
11;2024;32;4;4
11;2024;32;5;1
11;2024;32;6;5
11;2024;32;7;4
11;2024;32;8;5
11;2024;32;9;2
11;2024;32;10;3
11;2024;32;11;4
11;2024;32;12;3
12;2020;1;1;0
12;2020;1;2;0
12;2020;1;3;0
12;2020;1;4;0
12;2020;1;5;0
12;2020;1;6;0
12;2020;1;7;0
12;2020;1;8;0
12;2020;1;9;0
12;2020;1;10;0
12;2020;1;11;0
12;2020;1;12;0
12;2020;2;1;0
12;2020;2;2;0
12;2020;2;3;0
12;2020;2;4;1
12;2020;2;5;0
12;2020;2;6;0
12;2020;2;7;0
12;2020;2;8;0
12;2020;2;9;0
12;2020;2;10;0
12;2020;2;11;0
12;2020;2;12;0
12;2020;23;1;1
12;2020;23;2;1
12;2020;23;3;1
12;2020;23;4;0
12;2020;23;5;1
12;2020;23;6;0
12;2020;23;7;0
12;2020;23;8;0
12;2020;23;9;3
12;2020;23;10;1
12;2020;23;11;1
12;2020;23;12;0
12;2020;7;1;0
12;2020;7;2;0
12;2020;7;3;0
12;2020;7;4;0
12;2020;7;5;0
12;2020;7;6;0
12;2020;7;7;0
12;2020;7;8;0
12;2020;7;9;0
12;2020;7;10;0
12;2020;7;11;0
12;2020;7;12;0
12;2020;27;1;0
12;2020;27;2;0
12;2020;27;3;0
12;2020;27;4;0
12;2020;27;5;0
12;2020;27;6;0
12;2020;27;7;0
12;2020;27;8;0
12;2020;27;9;0
12;2020;27;10;0
12;2020;27;11;0
12;2020;27;12;0
12;2020;28;1;0
12;2020;28;2;0
12;2020;28;3;0
12;2020;28;4;0
12;2020;28;5;0
12;2020;28;6;0
12;2020;28;7;0
12;2020;28;8;0
12;2020;28;9;0
12;2020;28;10;0
12;2020;28;11;0
12;2020;28;12;0
12;2020;29;1;0
12;2020;29;2;0
12;2020;29;3;0
12;2020;29;4;2
12;2020;29;5;0
12;2020;29;6;0
12;2020;29;7;0
12;2020;29;8;0
12;2020;29;9;0
12;2020;29;10;1
12;2020;29;11;0
12;2020;29;12;1
12;2020;30;1;1
12;2020;30;2;0
12;2020;30;3;2
12;2020;30;4;0
12;2020;30;5;0
12;2020;30;6;0
12;2020;30;7;0
12;2020;30;8;0
12;2020;30;9;0
12;2020;30;10;0
12;2020;30;11;0
12;2020;30;12;1
12;2020;3;1;1
12;2020;3;2;5
12;2020;3;3;1
12;2020;3;4;2
12;2020;3;5;2
12;2020;3;6;0
12;2020;3;7;0
12;2020;3;8;0
12;2020;3;9;3
12;2020;3;10;1
12;2020;3;11;3
12;2020;3;12;1
12;2020;8;1;0
12;2020;8;2;0
12;2020;8;3;0
12;2020;8;4;3
12;2020;8;5;1
12;2020;8;6;0
12;2020;8;7;1
12;2020;8;8;0
12;2020;8;9;0
12;2020;8;10;0
12;2020;8;11;0
12;2020;8;12;1
12;2020;4;1;0
12;2020;4;2;0
12;2020;4;3;0
12;2020;4;4;0
12;2020;4;5;0
12;2020;4;6;0
12;2020;4;7;0
12;2020;4;8;0
12;2020;4;9;0
12;2020;4;10;1
12;2020;4;11;0
12;2020;4;12;0
12;2020;31;1;1
12;2020;31;2;1
12;2020;31;3;2
12;2020;31;4;0
12;2020;31;5;0
12;2020;31;6;0
12;2020;31;7;0
12;2020;31;8;0
12;2020;31;9;0
12;2020;31;10;0
12;2020;31;11;0
12;2020;31;12;0
12;2020;6;1;0
12;2020;6;2;0
12;2020;6;3;0
12;2020;6;4;2
12;2020;6;5;0
12;2020;6;6;0
12;2020;6;7;0
12;2020;6;8;0
12;2020;6;9;0
12;2020;6;10;0
12;2020;6;11;0
12;2020;6;12;0
12;2020;13;1;0
12;2020;13;2;0
12;2020;13;3;0
12;2020;13;4;0
12;2020;13;5;0
12;2020;13;6;0
12;2020;13;7;0
12;2020;13;8;0
12;2020;13;9;0
12;2020;13;10;0
12;2020;13;11;0
12;2020;13;12;0
12;2020;19;1;0
12;2020;19;2;0
12;2020;19;3;0
12;2020;19;4;0
12;2020;19;5;0
12;2020;19;6;0
12;2020;19;7;0
12;2020;19;8;0
12;2020;19;9;0
12;2020;19;10;0
12;2020;19;11;0
12;2020;19;12;0
12;2020;11;1;0
12;2020;11;2;0
12;2020;11;3;1
12;2020;11;4;1
12;2020;11;5;0
12;2020;11;6;1
12;2020;11;7;0
12;2020;11;8;2
12;2020;11;9;2
12;2020;11;10;1
12;2020;11;11;1
12;2020;11;12;1
12;2020;32;1;0
12;2020;32;2;2
12;2020;32;3;0
12;2020;32;4;3
12;2020;32;5;0
12;2020;32;6;0
12;2020;32;7;2
12;2020;32;8;4
12;2020;32;9;0
12;2020;32;10;0
12;2020;32;11;2
12;2020;32;12;1
12;2021;1;1;0
12;2021;1;2;1
12;2021;1;3;0
12;2021;1;4;1
12;2021;1;5;0
12;2021;1;6;1
12;2021;1;7;0
12;2021;1;8;0
12;2021;1;9;0
12;2021;1;10;0
12;2021;1;11;1
12;2021;1;12;1
12;2021;2;1;0
12;2021;2;2;0
12;2021;2;3;0
12;2021;2;4;0
12;2021;2;5;0
12;2021;2;6;0
12;2021;2;7;0
12;2021;2;8;0
12;2021;2;9;0
12;2021;2;10;0
12;2021;2;11;0
12;2021;2;12;1
12;2021;23;1;1
12;2021;23;2;0
12;2021;23;3;0
12;2021;23;4;0
12;2021;23;5;1
12;2021;23;6;1
12;2021;23;7;1
12;2021;23;8;1
12;2021;23;9;2
12;2021;23;10;0
12;2021;23;11;1
12;2021;23;12;1
12;2021;7;1;0
12;2021;7;2;0
12;2021;7;3;0
12;2021;7;4;0
12;2021;7;5;0
12;2021;7;6;0
12;2021;7;7;0
12;2021;7;8;1
12;2021;7;9;0
12;2021;7;10;0
12;2021;7;11;0
12;2021;7;12;0
12;2021;27;1;0
12;2021;27;2;0
12;2021;27;3;0
12;2021;27;4;0
12;2021;27;5;0
12;2021;27;6;0
12;2021;27;7;0
12;2021;27;8;0
12;2021;27;9;0
12;2021;27;10;0
12;2021;27;11;0
12;2021;27;12;0
12;2021;28;1;0
12;2021;28;2;0
12;2021;28;3;0
12;2021;28;4;0
12;2021;28;5;0
12;2021;28;6;0
12;2021;28;7;0
12;2021;28;8;0
12;2021;28;9;0
12;2021;28;10;0
12;2021;28;11;0
12;2021;28;12;0
12;2021;29;1;0
12;2021;29;2;0
12;2021;29;3;0
12;2021;29;4;0
12;2021;29;5;0
12;2021;29;6;0
12;2021;29;7;0
12;2021;29;8;1
12;2021;29;9;1
12;2021;29;10;0
12;2021;29;11;0
12;2021;29;12;0
12;2021;30;1;0
12;2021;30;2;0
12;2021;30;3;0
12;2021;30;4;0
12;2021;30;5;0
12;2021;30;6;1
12;2021;30;7;0
12;2021;30;8;0
12;2021;30;9;0
12;2021;30;10;1
12;2021;30;11;0
12;2021;30;12;1
12;2021;3;1;3
12;2021;3;2;2
12;2021;3;3;0
12;2021;3;4;0
12;2021;3;5;0
12;2021;3;6;0
12;2021;3;7;2
12;2021;3;8;0
12;2021;3;9;1
12;2021;3;10;1
12;2021;3;11;0
12;2021;3;12;0
12;2021;8;1;0
12;2021;8;2;0
12;2021;8;3;0
12;2021;8;4;0
12;2021;8;5;1
12;2021;8;6;0
12;2021;8;7;0
12;2021;8;8;0
12;2021;8;9;0
12;2021;8;10;0
12;2021;8;11;0
12;2021;8;12;0
12;2021;4;1;0
12;2021;4;2;0
12;2021;4;3;0
12;2021;4;4;0
12;2021;4;5;0
12;2021;4;6;0
12;2021;4;7;0
12;2021;4;8;0
12;2021;4;9;0
12;2021;4;10;0
12;2021;4;11;0
12;2021;4;12;0
12;2021;31;1;0
12;2021;31;2;0
12;2021;31;3;0
12;2021;31;4;0
12;2021;31;5;1
12;2021;31;6;0
12;2021;31;7;0
12;2021;31;8;0
12;2021;31;9;0
12;2021;31;10;0
12;2021;31;11;1
12;2021;31;12;0
12;2021;6;1;0
12;2021;6;2;1
12;2021;6;3;0
12;2021;6;4;0
12;2021;6;5;0
12;2021;6;6;0
12;2021;6;7;0
12;2021;6;8;0
12;2021;6;9;0
12;2021;6;10;1
12;2021;6;11;0
12;2021;6;12;0
12;2021;13;1;0
12;2021;13;2;0
12;2021;13;3;0
12;2021;13;4;0
12;2021;13;5;0
12;2021;13;6;0
12;2021;13;7;0
